Similarity,recursive_neighbors \ K,1,3,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
adjusted_cosine,1,0.9472145487,0.891235081,0.8780761579,0.8680908122,0.8650858653,0.8640581546,0.8625262451,0.8616367089,0.8611583469,0.8608868511,0.8600825068,0.8597461015,0.8597831257,0.8594478729,0.8589510091,0.8586843831,0.8586852379,0.8587562493,0.8587562172,0.8587874809,0.8586701969,0.8586557351
adjusted_cosine,3,0.9196805385,0.8800746237,0.8711183445,0.8636168331,0.8611819885,0.8600311102,0.8588154694,0.8584603926,0.8583216141,0.858298213,0.8577206958,0.8576791245,0.8576703143,0.8574256976,0.8571034838,0.8569712455,0.8569484823,0.8570194218,0.8570113804,0.8570750763,0.8570938997,0.8571007533
adjusted_cosine,5,0.9174225525,0.8785079666,0.8693178037,0.8623192775,0.8600157743,0.8590311472,0.8579083971,0.8575763153,0.8574754588,0.8573481524,0.8568301689,0.8568363263,0.8568235335,0.8566009676,0.8562769269,0.856170033,0.8561474561,0.8562164293,0.8562130699,0.8562633417,0.8562829265,0.8562961663
adjusted_cosine,10,0.915958466,0.8774832105,0.8686101578,0.8620376586,0.8598484955,0.8589447903,0.8578514222,0.857514732,0.8574448598,0.8573030897,0.8568103449,0.856815179,0.8568005039,0.8565847665,0.8562799351,0.8561706664,0.8561548491,0.8562255508,0.8562189997,0.8562699263,0.8562843311,0.8562946919
adjusted_cosine,15,0.9153887124,0.8770231788,0.8682622965,0.8616629415,0.8595285132,0.8586607593,0.8575553348,0.85722257,0.8571684065,0.8570405043,0.8565678264,0.8565724061,0.8565587925,0.856347505,0.8560441458,0.8559404475,0.8559156771,0.8559894358,0.8559851636,0.856034349,0.8560453093,0.8560550704
adjusted_cosine,20,0.9153710839,0.877010113,0.8682394561,0.8616440978,0.8595100817,0.8586291953,0.8575159725,0.8571935049,0.8571420788,0.8570195562,0.8565454355,0.8565490002,0.8565330776,0.8563226462,0.856017883,0.8559138289,0.8558869566,0.8559596523,0.8559560394,0.8560052057,0.8560129717,0.8560225285
adjusted_cosine,25,0.9152916017,0.8769758478,0.8682322723,0.8616304495,0.8595378843,0.8586539705,0.8575369731,0.8572148368,0.8571681042,0.8570421396,0.8565696928,0.8565730148,0.8565558698,0.8563445263,0.8560396808,0.8559359008,0.8559079552,0.8559802827,0.8559769971,0.8560263473,0.856034756,0.8560443787
adjusted_cosine,30,0.9152685543,0.8769683028,0.8682559036,0.8616542109,0.8595631219,0.8586679937,0.8575478525,0.8572252424,0.8571807097,0.8570545208,0.8565800522,0.8565837547,0.8565651896,0.8563539704,0.8560481173,0.8559441263,0.8559154989,0.8559874461,0.8559837516,0.8560331993,0.856041751,0.8560515405
adjusted_cosine,35,0.9152653028,0.8770077236,0.868274137,0.8616673516,0.8595902818,0.8586936255,0.8575707764,0.8572485789,0.8572043103,0.8570787745,0.8566039401,0.8566076205,0.8565885151,0.8563775741,0.8560706203,0.855966609,0.8559379895,0.8560103365,0.8560066491,0.8560564262,0.8560648433,0.8560743822
adjusted_cosine,40,0.9152681128,0.8770037784,0.868282074,0.8616814784,0.8596038556,0.8587066435,0.857584307,0.857263535,0.8572191782,0.857092673,0.8566178572,0.856621657,0.856602771,0.8563914777,0.8560843608,0.8559803698,0.855952104,0.8560243124,0.8560205615,0.8560699428,0.8560783774,0.8560880931
adjusted_cosine,45,0.9153018038,0.8770413259,0.8683169987,0.861701429,0.8596237852,0.8587272822,0.8576049098,0.857284237,0.8572399639,0.8571132076,0.8566388341,0.8566426722,0.8566237219,0.8564122484,0.8561051912,0.8560012417,0.855973012,0.8560450908,0.8560412558,0.856090664,0.8560991264,0.8561087826
adjusted_cosine,50,0.9152885165,0.8770439817,0.868322589,0.8617032459,0.859624608,0.858729908,0.857608911,0.8572862358,0.8572422802,0.8571154855,0.8566408518,0.8566448997,0.8566260748,0.8564146251,0.8561075214,0.8560036619,0.8559754783,0.8560475187,0.8560436965,0.8560931732,0.8561016623,0.8561113711
adjusted_cosine,55,0.9152799018,0.877043174,0.8683266312,0.861709553,0.8596311734,0.8587350364,0.8576123243,0.8572901983,0.8572456286,0.8571185077,0.8566440473,0.8566482214,0.856629619,0.8564181362,0.8561109354,0.8560070835,0.8559789146,0.8560509109,0.8560471568,0.8560965998,0.8561050508,0.8561148117
