Similarity,recursive_neighbors \ K,1,3,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
adjusted_cosine,1,1.6764742203,1.4706233632,1.4272904113,1.3950836199,1.3840703918,1.3798508633,1.3767079673,1.3741609602,1.3732796975,1.3726669049,1.3719412116,1.3715426462,1.3709497557,1.3710627888,1.3706642351,1.370343666,1.3702515596,1.3701504397,1.3699124396,1.3696309709,1.3694908943,1.3693085328
adjusted_cosine,3,1.5979674577,1.4367644401,1.4024406875,1.3792669207,1.3706001138,1.3674709094,1.3653643095,1.3636424208,1.3629042389,1.3624032392,1.3620747594,1.3618030266,1.3613190415,1.3614678568,1.3612197202,1.3610290607,1.3609836119,1.3609088282,1.3607026388,1.360538205,1.3604666219,1.3603624773
adjusted_cosine,5,1.5925457949,1.4350053401,1.4013989306,1.3788494693,1.370406316,1.3673507261,1.3653113214,1.3635999315,1.3629107045,1.362435383,1.3620977937,1.3618350657,1.3613543426,1.3614929522,1.3612404924,1.3610518124,1.3610076714,1.360939849,1.3607337036,1.3605746648,1.3605161312,1.3604233339
adjusted_cosine,10,1.5909178931,1.4346217105,1.4011893294,1.3788634491,1.3704311819,1.3674391212,1.3654724416,1.3637813222,1.3630711093,1.3626095426,1.3622768992,1.3620120531,1.3615415281,1.3616658246,1.3614212006,1.3612409063,1.3611984197,1.3611346143,1.3609270884,1.3607691945,1.3607093249,1.3606184104
adjusted_cosine,15,1.5905871909,1.4345604658,1.4011909484,1.3789267911,1.370499658,1.3675027139,1.3655440092,1.3638499508,1.3631426882,1.3626866593,1.3623498291,1.3620841013,1.3616112578,1.3617363401,1.3614950146,1.3613154654,1.3612723517,1.3612077145,1.3610006499,1.3608413795,1.3607831194,1.3606934443
adjusted_cosine,20,1.5905514245,1.4345786097,1.4011842082,1.378951815,1.3705277158,1.3675239973,1.3655704744,1.3638824219,1.3631741926,1.3627147612,1.362377691,1.3621135974,1.3616397853,1.3617647778,1.3615241661,1.3613451508,1.3613015834,1.3612380043,1.3610310441,1.3608710779,1.3608125163,1.360722983
adjusted_cosine,25,1.5905298953,1.4345891766,1.401185258,1.3789449905,1.370521799,1.3675260513,1.3655699495,1.3638799829,1.3631747017,1.3627147351,1.3623782958,1.362113982,1.3616399147,1.3617645758,1.3615242186,1.3613454585,1.3613018408,1.3612383496,1.3610315478,1.3608713868,1.3608128393,1.3607233259
adjusted_cosine,30,1.5905285066,1.4345928331,1.4011848749,1.3789484874,1.3705296512,1.3675349926,1.3655781353,1.3638874146,1.3631810645,1.3627214806,1.3623845538,1.3621206056,1.3616465779,1.3617713917,1.3615309929,1.3613519798,1.3613085393,1.361244972,1.3610381562,1.360878046,1.3608194418,1.36072998
adjusted_cosine,35,1.5905261203,1.4346023366,1.401188783,1.3789498755,1.3705332926,1.3675388716,1.3655825157,1.3638911813,1.3631842882,1.3627250168,1.362387802,1.3621237118,1.3616502701,1.3617748686,1.3615346892,1.3613557362,1.3613123055,1.3612486555,1.3610418411,1.3608816209,1.3608229726,1.3607334886
